timestamp,ambient_air_temperature,cabin_temperature,cabin_humidity_pct,hvac_blower_speed,ac_compressor_load_pct,lighting_status_headlamp_brake_lamp,wiper_motor_status,door_open_per_closed_status,window_open_pct,sunroof_position_pct,seat_occupancy_sensors,seat_belt_status,airbag_readiness,fuel_level_pct,distance_since_codes_cleared,distance_with_mil_lit,odometer_reading,trip_distance,cost_per_km_trip,cost_per_km_instant,average_trip_speed_stoppedmoving,barometer_android_device_mb,interior_light_sensor_lux,steering_wheel_controls,cruise_control_set_speed,key_fob_battery_level,immobilizer_status,android_device_battery,gps_coordinates_lat_per_long,horizontal_dilution_of_precision
2024-07-05T17:52:33-05:30,,,,,,,,,,,,,,,6001.0,,,907.4603272,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:37-05:30,,,,,,,,,,,,,,,6001.0,,,907.5390015,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:41-05:30,,,,,,,,,,,,,,,6001.0,,,907.618103,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:45-05:30,,,,,,,,,,,,,,,6002.0,,,907.6969605,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:49-05:30,,,,,,,,,,,,,,,6002.0,,,907.7750244,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:53-05:30,,,,,,,,,,,,,,,6002.0,,,907.8532105,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:52:57-05:30,,,,,,,,,,,,,,,6002.0,,,907.9317627,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:00-05:30,,,,,,,,,,,,,,,6002.0,,,907.9902344,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:04-05:30,,,,,,,,,,,,,,,6002.0,,,908.0682983,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:08-05:30,,,,,,,,,,,,,,,6002.0,,,908.1464233,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:12-05:30,,,,,,,,,,,,,,,6002.0,,,908.2242432,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:16-05:30,,,,,,,,,,,,,,,6002.0,,,908.3014526,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:20-05:30,,,,,,,,,,,,,,,6002.0,,,908.3790894,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:24-05:30,,,,,,,,,,,,,,,6002.0,,,908.4579468,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:28-05:30,,,,,,,,,,,,,,,6002.0,,,908.5373535,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:32-05:30,,,,,,,,,,,,,,,6002.0,,,908.6166992,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:36-05:30,,,,,,,,,,,,,,,6002.0,,,908.6566162,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:53:40-05:30,,,,,,,,,,,,,,,6003.0,,,908.7753906,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:53:43-05:30,,,,,,,,,,,,,,,6003.0,,,908.8349609,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:47-05:30,,,,,,,,,,,,,,,6003.0,,,908.9141846,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:51-05:30,,,,,,,,,,,,,,,6003.0,,,908.9921875,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:55-05:30,,,,,,,,,,,,,,,6003.0,,,909.0701294,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:53:59-05:30,,,,,,,,,,,,,,,6003.0,,,909.147644,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:03-05:30,,,,,,,,,,,,,,,6003.0,,,909.2258911,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:07-05:30,,,,,,,,,,,,,,,6003.0,,,909.3041382,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:11-05:30,,,,,,,,,,,,,,,6003.0,,,909.3822632,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:15-05:30,,,,,,,,,,,,,,,6003.0,,,909.4593506,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:19-05:30,,,,,,,,,,,,,,,6003.0,,,909.5366211,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:23-05:30,,,,,,,,,,,,,,,6003.0,,,909.6148682,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:27-05:30,,,,,,,,,,,,,,,6003.0,,,909.6740723,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:30-05:30,,,,,,,,,,,,,,,6003.0,,,909.7538452,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:34-05:30,,,,,,,,,,,,,,,6004.0,,,909.8330689,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:38-05:30,,,,,,,,,,,,,,,6004.0,,,909.9124146,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:42-05:30,,,,,,,,,,,,,,,6004.0,,,909.9896851,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:46-05:30,,,,,,,,,,,,,,,6004.0,,,910.0668945,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:50-05:30,,,,,,,,,,,,,,,6004.0,,,910.1253052,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:54:54-05:30,,,,,,,,,,,,,,,6004.0,,,910.2227783,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:54:58-05:30,,,,,,,,,,,,,,,6004.0,,,910.3010254,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:02-05:30,,,,,,,,,,,,,,,6004.0,,,910.3786621,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:05-05:30,,,,,,,,,,,,,,,6004.0,,,910.4367065,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:09-05:30,,,,,,,,,,,,,,,6004.0,,,910.5145264,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:13-05:30,,,,,,,,,,,,,,,6004.0,,,910.5930176,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:17-05:30,,,,,,,,,,,,,,,6004.0,,,910.671875,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:21-05:30,,,,,,,,,,,,,,,6004.0,,,910.7509766,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:25-05:30,,,,,,,,,,,,,,,6004.0,,,910.8299561,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:29-05:30,,,,,,,,,,,,,,,6005.0,,,910.9085693,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:33-05:30,,,,,,,,,,,,,,,6005.0,,,910.9870606,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:37-05:30,,,,,,,,,,,,,,,6005.0,,,911.0654907,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:41-05:30,,,,,,,,,,,,,,,6005.0,,,911.1436768,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:45-05:30,,,,,,,,,,,,,,,6005.0,,,911.2219849,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:49-05:30,,,,,,,,,,,,,,,6005.0,,,911.3008423,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:53-05:30,,,,,,,,,,,,,,,6005.0,,,911.3800659,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:55:57-05:30,,,,,,,,,,,,,,,6005.0,,,911.4390869,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:00-05:30,,,,,,,,,,,,,,,6005.0,,,911.5179443,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:04-05:30,,,,,,,,,,,,,,,6005.0,,,911.5959473,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:08-05:30,,,,,,,,,,,,,,,6005.0,,,911.6737061,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:12-05:30,,,,,,,,,,,,,,,6005.0,,,911.7518311,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:16-05:30,,,,,,,,,,,,,,,6005.0,,,911.8296509,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:20-05:30,,,,,,,,,,,,,,,6005.0,,,911.9075928,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:24-05:30,,,,,,,,,,,,,,,6006.0,,,911.9851685,,,,,,,,,,100.0,,3.790092468
2024-07-05T17:56:28-05:30,,,,,,,,,,,,,,,6006.0,,,912.024292,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:32-05:30,,,,,,,,,,,,,,,6006.0,,,912.140686,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:36-05:30,,,,,,,,,,,,,,,6006.0,,,912.1998901,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:40-05:30,,,,,,,,,,,,,,,6006.0,,,912.2592163,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:44-05:30,,,,,,,,,,,,,,,6006.0,,,912.3781128,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:48-05:30,,,,,,,,,,,,,,,6006.0,,,912.4373169,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:52-05:30,,,,,,,,,,,,,,,6006.0,,,912.5356445,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:55-05:30,,,,,,,,,,,,,,,6006.0,,,912.5943604,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:56:59-05:30,,,,,,,,,,,,,,,6006.0,,,912.6531982,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:04-05:30,,,,,,,,,,,,,,,6006.0,,,912.7120972,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:08-05:30,,,,,,,,,,,,,,,6006.0,,,912.8282471,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:12-05:30,,,,,,,,,,,,,,,6006.0,,,912.8858643,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:16-05:30,,,,,,,,,,,,,,,6006.0,,,913.0018921,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:20-05:30,,,,,,,,,,,,,,,6007.0,,,913.0602417,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:24-05:30,,,,,,,,,,,,,,,6007.0,,,913.1403198,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:28-05:30,,,,,,,,,,,,,,,6007.0,,,913.2200317,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:32-05:30,,,,,,,,,,,,,,,6007.0,,,913.3192749,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:36-05:30,,,,,,,,,,,,,,,6007.0,,,913.3988648,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:39-05:30,,,,,,,,,,,,,,,6007.0,,,913.4387817,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:43-05:30,,,,,,,,,,,,,,,6007.0,,,913.5379028,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:47-05:30,,,,,,,,,,,,,,,6007.0,,,913.5967407,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:51-05:30,,,,,,,,,,,,,,,6007.0,,,913.6542358,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:55-05:30,,,,,,,,,,,,,,,6007.0,,,913.7702637,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:57:59-05:30,,,,,,,,,,,,,,,6007.0,,,913.828064,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:03-05:30,,,,,,,,,,,,,,,6007.0,,,913.8859253,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:07-05:30,,,,,,,,,,,,,,,6007.0,,,914.0019531,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:11-05:30,,,,,,,,,,,,,,,6007.0,,,914.06073,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:15-05:30,,,,,,,,,,,,,,,6008.0,,,914.1199951,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:19-05:30,,,,,,,,,,,,,,,6008.0,,,914.2188721,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:23-05:30,,,,,,,,,,,,,,,6008.0,,,914.3184815,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:27-05:30,,,,,,,,,,,,,,,6008.0,,,914.3777466,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:30-05:30,,,,,,,,,,,,,,,6008.0,,,914.4368897,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:34-05:30,,,,,,,,,,,,,,,6008.0,,,914.4960938,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:38-05:30,,,,,,,,,,,,,,,6008.0,,,914.6134644,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:42-05:30,,,,,,,,,,,,,,,6008.0,,,914.6713867,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:46-05:30,,,,,,,,,,,,,,,6008.0,,,914.7293091,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:50-05:30,,,,,,,,,,,,,,,6008.0,,,914.8463135,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:54-05:30,,,,,,,,,,,,,,,6008.0,,,914.9050293,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:58:58-05:30,,,,,,,,,,,,,,,6008.0,,,914.9637451,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:02-05:30,,,,,,,,,,,,,,,6008.0,,,915.0231934,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:06-05:30,,,,,,,,,,,,,,,6008.0,,,915.0822144,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:10-05:30,,,,,,,,,,,,,,,6009.0,,,915.1413574,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:14-05:30,,,,,,,,,,,,,,,6009.0,,,915.1997681,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:17-05:30,,,,,,,,,,,,,,,6009.0,,,915.2580566,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:21-05:30,,,,,,,,,,,,,,,6009.0,,,915.3170776,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:25-05:30,,,,,,,,,,,,,,,6009.0,,,915.3970947,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:29-05:30,,,,,,,,,,,,,,,6009.0,,,915.4556274,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:33-05:30,,,,,,,,,,,,,,,6009.0,,,915.5705566,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:37-05:30,,,,,,,,,,,,,,,6009.0,,,915.6241455,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:41-05:30,,,,,,,,,,,,,,,6009.0,,,915.6750488,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:45-05:30,,,,,,,,,,,,,,,6009.0,,,915.7676392,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:49-05:30,,,,,,,,,,,,,,,6009.0,,,915.8095093,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:53-05:30,,,,,,,,,,,,,,,6009.0,,,915.855835,,,,,,,,,,100.0,,9.935046196
2024-07-05T17:59:57-05:30,,,,,,,,,,,,,,,6009.0,,,915.855835,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:01-05:30,,,,,,,,,,,,,,,6009.0,,,915.8814087,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:04-05:30,,,,,,,,,,,,,,,6009.0,,,915.9016113,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:08-05:30,,,,,,,,,,,,,,,6009.0,,,915.9139404,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:12-05:30,,,,,,,,,,,,,,,6009.0,,,915.9368897,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:16-05:30,,,,,,,,,,,,,,,6009.0,,,915.9451904,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:20-05:30,,,,,,,,,,,,,,,6009.0,,,915.9517822,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:24-05:30,,,,,,,,,,,,,,,6009.0,,,915.9550171,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:28-05:30,,,,,,,,,,,,,,,6009.0,,,915.9550171,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:32-05:30,,,,,,,,,,,,,,,6009.0,,,915.9550171,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:36-05:30,,,,,,,,,,,,,,,6009.0,,,915.9642944,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:40-05:30,,,,,,,,,,,,,,,6009.0,,,915.9676514,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:44-05:30,,,,,,,,,,,,,,,6009.0,,,915.9769898,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:48-05:30,,,,,,,,,,,,,,,6009.0,,,915.9994507,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:52-05:30,,,,,,,,,,,,,,,6009.0,,,916.0339966,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:00:56-05:30,,,,,,,,,,,,,,,6010.0,,,916.0350952,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:00-05:30,,,,,,,,,,,,,,,6010.0,,,916.0828857,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:04-05:30,,,,,,,,,,,,,,,6010.0,,,916.0949707,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:08-05:30,,,,,,,,,,,,,,,6010.0,,,916.1199341,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:11-05:30,,,,,,,,,,,,,,,6010.0,,,916.1558228,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:15-05:30,,,,,,,,,,,,,,,6010.0,,,916.1636353,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:19-05:30,,,,,,,,,,,,,,,6010.0,,,916.1691895,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:23-05:30,,,,,,,,,,,,,,,6010.0,,,916.2043457,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:27-05:30,,,,,,,,,,,,,,,6010.0,,,916.2342529,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:31-05:30,,,,,,,,,,,,,,,6010.0,,,916.2521362,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:35-05:30,,,,,,,,,,,,,,,6010.0,,,916.2723389,,,,,,,,,,100.0,,9.935046196
2024-07-05T18:01:39-05:30,,,,,,,,,,,,,,,6010.0,,,916.2833252,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:01:43-05:30,,,,,,,,,,,,,,,6010.0,,,916.2928467,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:01:47-05:30,,,,,,,,,,,,,,,6010.0,,,916.2974243,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:01:51-05:30,,,,,,,,,,,,,,,6010.0,,,916.305603,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:01:54-05:30,,,,,,,,,,,,,,,6010.0,,,916.3080444,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:01:58-05:30,,,,,,,,,,,,,,,6010.0,,,916.3118286,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:02-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:06-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:10-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:13-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:18-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:22-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:26-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:42-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:42-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:42-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:02:42-05:30,,,,,,,,,,,,,,,6010.0,,,916.3156738,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:15:35-05:30,,,,,,,,,,,,,,,6010.0,,,916.3178101,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:15:45-05:30,,,,,,,,,,,,,,,6010.0,,,916.3210449,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:15:54-05:30,,,,,,,,,,,,,,,6010.0,,,916.3278198,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:15:58-05:30,,,,,,,,,,,,,,,6010.0,,,916.3278198,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:02-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:06-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:10-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:13-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:17-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:21-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:16:25-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:06-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:17-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:25-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:29-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:33-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:37-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:41-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:45-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:48-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:53-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:21:56-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:00-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:04-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:08-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:12-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:16-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:20-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:24-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:28-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:32-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:36-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:40-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:43-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:47-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:50-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:54-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:22:58-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:23:18-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:23:18-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:23:18-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:23:18-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:01-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:11-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:20-05:30,,,,,,,,,,,,,,,6010.0,,,916.3317261,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:24-05:30,,,,,,,,,,,,,,,6010.0,,,916.3428345,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:28-05:30,,,,,,,,,,,,,,,6010.0,,,916.3445435,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:32-05:30,,,,,,,,,,,,,,,6010.0,,,916.3535767,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:36-05:30,,,,,,,,,,,,,,,6010.0,,,916.3569336,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:40-05:30,,,,,,,,,,,,,,,6010.0,,,916.3607788,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:44-05:30,,,,,,,,,,,,,,,6010.0,,,916.4118042,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:48-05:30,,,,,,,,,,,,,,,6010.0,,,916.4634399,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:52-05:30,,,,,,,,,,,,,,,6010.0,,,916.5388184,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:38:56-05:30,,,,,,,,,,,,,,,6010.0,,,916.6012573,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:39:00-05:30,,,,,,,,,,,,,,,6010.0,,,916.6668701,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:39:04-05:30,,,,,,,,,,,,,,,6010.0,,,916.7311401,,,,,,,,,,100.0,,3.790092468
2024-07-05T18:39:08-05:30,,,,,,,,,,,,,,,6010.0,,,916.7960205,,,,,,,,,,100.0,,3.790092468
